항목,단위,성별,연령대,백분위,값,근거
체중,kg,여,55~59세,40,56.6,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,41,56.9,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,42,57.1,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,43,57.3,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,44,57.5,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,45,57.8,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,46,58,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,47,58.2,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,48,58.4,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,49,58.7,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,50,58.9,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,51,59.1,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,52,59.4,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,53,59.6,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,54,59.8,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,55,60,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,56,60.3,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,57,60.5,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,58,60.7,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
체중,kg,여,55~59세,59,60.9,통계연보 평균(50대)+표준편차 9 가정 정규분포 추정
